"geographicAreaM49","measuredElementSuaFbs","measuredItemParentCPC","measuredItemChildCPC","timePointYears","Value","flagObservationStatus","flagMethod"
"426","share","01270","F0472","2010",0,"E","t"
"426","extractionRate","01290.01","21319.01","2010",0,"E","t"
"426","share","01290.01","21319.01","2010",0,"E","t"
"426","extractionRate","01290.01","21330.90","2010",0,"E","t"
"426","share","01290.01","21330.90","2010",0,"E","t"
"426","extractionRate","01290.01","21399.03","2010",0,"E","t"
"426","share","01290.01","21399.03","2010",0,"E","t"
"426","extractionRate","01290.01","F0473","2010",0,"E","t"
"426","share","01290.01","F0473","2010",0,"E","t"
"426","extractionRate","01290.90","21329","2010",0,"E","t"
"426","share","01290.90","21329","2010",0,"E","t"
"426","extractionRate","01290.90","21330.90","2010",0,"E","t"
"426","share","01290.90","21330.90","2010",0,"E","t"
"426","extractionRate","01290.90","21340","2010",0,"E","t"
"426","share","01290.90","21340","2010",0,"E","t"
"426","extractionRate","01290.90","21393.90","2010",0,"E","t"
"426","share","01290.90","21393.90","2010",0,"E","t"
"426","extractionRate","01290.90","23991.02","2010",0,"E","t"
"426","share","01290.90","23991.02","2010",0,"E","t"
"426","extractionRate","01290.90","F0472","2010",0.8,"T","-"
"426","share","01290.90","F0472","2010",1,"E","-"
"426","extractionRate","01290.90","F0473","2010",0,"E","t"
"426","share","01290.90","F0473","2010",0,"E","t"
"426","extractionRate","01290.90","F0475","2010",0,"E","t"
"426","share","01290.90","F0475","2010",0,"E","t"
"426","extractionRate","01311","F0623","2010",0,"E","t"
"426","share","01311","F0623","2010",0,"E","t"
"426","extractionRate","01312","21419.91","2010",0,"E","t"
"426","share","01312","21419.91","2010",0,"E","t"
"426","extractionRate","01312","21419.99","2010",0,"E","t"
"426","share","01312","21419.99","2010",0,"E","t"
"426","extractionRate","01312","23170.04","2010",0,"E","t"
"426","share","01312","23170.04","2010",0,"E","t"
"426","extractionRate","01312","2413","2010",0,"E","t"
"426","share","01312","2413","2010",0,"E","t"
"426","extractionRate","01312","24230.03","2010",0,"E","t"
"426","share","01312","24230.03","2010",0,"E","t"
"426","extractionRate","01312","F0623","2010",0,"E","t"
"426","share","01312","F0623","2010",0,"E","t"
"426","extractionRate","01313","24230.03","2010",0,"E","t"
"426","share","01313","24230.03","2010",0,"E","t"
"426","extractionRate","01314","21419.91","2010",0,"E","t"
"426","share","01314","21419.91","2010",0,"E","t"
"426","extractionRate","01314","21419.99","2010",0,"E","t"
"426","share","01314","21419.99","2010",0,"E","t"
"426","extractionRate","01314","2413","2010",0,"E","t"
"426","share","01314","2413","2010",0,"E","t"
"426","extractionRate","01314","F0623","2010",0,"E","t"
"426","share","01314","F0623","2010",0,"E","t"
"426","extractionRate","01315","21419.02","2010",0,"E","t"
"426","share","01315","21419.02","2010",0,"E","t"
"426","extractionRate","01315","21419.99","2010",0,"E","t"
"426","share","01315","21419.99","2010",0,"E","t"
"426","extractionRate","01315","F0623","2010",0,"E","t"
"426","share","01315","F0623","2010",0,"E","t"
"426","extractionRate","01316","21439.08","2010",0,"E","t"
"426","share","01316","21439.08","2010",0,"E","t"
"426","extractionRate","01316","21439.9","2010",0,"E","t"
"426","share","01316","21439.9","2010",0,"E","t"
"426","extractionRate","01316","21499.01","2010",0,"E","t"
"426","share","01316","21499.01","2010",0,"E","t"
"426","extractionRate","01316","F0623","2010",0,"E","t"
"426","share","01316","F0623","2010",0,"E","t"
"426","extractionRate","01318","21433","2010",0,"E","t"
"426","share","01318","21433","2010",0,"E","t"
"426","extractionRate","01318","21433.01","2010",0,"E","t"
"426","share","01318","21433.01","2010",0,"E","t"
"426","extractionRate","01318","21439.9","2010",0,"E","t"
"426","share","01318","21439.9","2010",0,"E","t"
"426","extractionRate","01318","21491","2010",0,"E","t"
"426","share","01318","21491","2010",0,"E","t"
"426","extractionRate","01318","F0623","2010",0,"E","t"
"426","share","01318","F0623","2010",0,"E","t"
"426","extractionRate","01319","21419.91","2010",0,"E","t"
"426","share","01319","21419.91","2010",0,"E","t"
"426","extractionRate","01319","21419.99","2010",0,"E","t"
"426","share","01319","21419.99","2010",0,"E","t"
"426","extractionRate","01319","21439.9","2010",0,"E","t"
"426","share","01319","21439.9","2010",0,"E","t"
"426","extractionRate","01319","23170.04","2010",0,"E","t"
"426","share","01319","23170.04","2010",0,"E","t"
"426","extractionRate","01319","24110","2010",0,"E","t"
"426","share","01319","24110","2010",0,"E","t"
"426","extractionRate","01319","2413","2010",0,"E","t"
"426","share","01319","2413","2010",0,"E","t"
"426","extractionRate","01319","24230.03","2010",0,"E","t"
"426","share","01319","24230.03","2010",0,"E","t"
"426","extractionRate","01319","F0623","2010",0,"E","t"
"426","share","01319","F0623","2010",0,"E","t"
"426","extractionRate","01321","21432","2010",0,"E","t"
"426","share","01321","21432","2010",0,"E","t"
"426","extractionRate","01321","21432.01","2010",0,"E","t"
"426","share","01321","21432.01","2010",0,"E","t"
"426","extractionRate","01321","21439.04","2010",0,"E","t"
"426","share","01321","21439.04","2010",0,"E","t"
"426","extractionRate","01321","21439.05","2010",0,"E","t"
"426","share","01321","21439.05","2010",0,"E","t"
"426","extractionRate","01321","21439.9","2010",0,"E","t"
"426","share","01321","21439.9","2010",0,"E","t"
"426","extractionRate","01321","F0623","2010",0,"E","t"
"426","share","01321","F0623","2010",0,"E","t"
"426","extractionRate","01322","21439.02","2010",0,"E","t"
"426","share","01322","21439.02","2010",0,"E","t"
"426","extractionRate","01322","21439.03","2010",0,"E","t"
"426","share","01322","21439.03","2010",0,"E","t"
"426","extractionRate","01322","21439.04","2010",0,"E","t"
"426","share","01322","21439.04","2010",0,"E","t"
"426","extractionRate","01322","21439.05","2010",0,"E","t"
"426","share","01322","21439.05","2010",0,"E","t"
"426","extractionRate","01322","21439.9","2010",0,"E","t"
"426","share","01322","21439.9","2010",0,"E","t"
"426","extractionRate","01322","F0623","2010",0,"E","t"
"426","share","01322","F0623","2010",0,"E","t"
"426","extractionRate","01323","21431.01","2010",0,"E","t"
"426","share","01323","21431.01","2010",0,"E","t"
"426","extractionRate","01323","21431.02","2010",0,"E","t"
"426","share","01323","21431.02","2010",0,"E","t"
"426","extractionRate","01323","21439.04","2010",0,"E","t"
"426","share","01323","21439.04","2010",0,"E","t"
"426","extractionRate","01323","21439.05","2010",0,"E","t"
"426","share","01323","21439.05","2010",0,"E","t"
"426","extractionRate","01323","21439.9","2010",0,"E","t"
"426","share","01323","21439.9","2010",0,"E","t"
"426","extractionRate","01323","F0623","2010",0,"E","t"
"426","share","01323","F0623","2010",0,"E","t"
"426","extractionRate","01324","21439.01","2010",0,"E","t"
"426","share","01324","21439.01","2010",0,"E","t"
"426","extractionRate","01324","21439.04","2010",0,"E","t"
"426","share","01324","21439.04","2010",0,"E","t"
"426","extractionRate","01324","21439.05","2010",0,"E","t"
"426","share","01324","21439.05","2010",0,"E","t"
"426","extractionRate","01324","21439.9","2010",0,"E","t"
"426","share","01324","21439.9","2010",0,"E","t"
"426","extractionRate","01324","F0623","2010",0,"E","t"
"426","share","01324","F0623","2010",0,"E","t"
"426","extractionRate","01329","21439.04","2010",0,"E","t"
"426","share","01329","21439.04","2010",0,"E","t"
"426","extractionRate","01329","21439.05","2010",0,"E","t"
"426","share","01329","21439.05","2010",0,"E","t"
"426","extractionRate","01329","21439.9","2010",0,"E","t"
"426","share","01329","21439.9","2010",0,"E","t"
"426","extractionRate","01329","F0623","2010",0,"E","t"
"426","share","01329","F0623","2010",0,"E","t"
"426","extractionRate","01330","21411","2010",0,"E","t"
"426","share","01330","21411","2010",0,"E","t"
"426","extractionRate","01330","21434","2010",0,"E","t"
"426","share","01330","21434","2010",0,"E","t"
"426","extractionRate","01330","2413","2010",0,"E","t"
"426","share","01330","2413","2010",0,"E","t"
"426","extractionRate","01330","24212.01","2010",0.86,"E","t"
"426","share","01330","24212.01","2010",0,"E","t"
"426","extractionRate","01330","24212.02","2010",0,"E","t"
"426","share","01330","24212.02","2010",0,"E","t"
"426","extractionRate","01330","39120.18","2010",0,"E","t"
"426","share","01330","39120.18","2010",0,"E","t"
"426","extractionRate","01330","F0623","2010",0,"E","t"
"426","share","01330","F0623","2010",0,"E","t"
"426","extractionRate","01341","21419.99","2010",0,"E","t"
"426","share","01341","21419.99","2010",0,"E","t"
"426","extractionRate","01341","21435.01","2010",0,"E","t"
"426","share","01341","21435.01","2010",0,"E","t"
"426","extractionRate","01341","21435.02","2010",0,"E","t"
"426","share","01341","21435.02","2010",0,"E","t"
"426","extractionRate","01341","21439.9","2010",0,"E","t"
"426","share","01341","21439.9","2010",0,"E","t"
"426","extractionRate","01341","23670.02","2010",0,"E","t"
"426","share","01341","23670.02","2010",0,"E","t"
"426","extractionRate","01341","23991.03","2010",0,"E","t"
"426","share","01341","23991.03","2010",0,"E","t"
"426","extractionRate","01341","24110","2010",0,"E","t"
"426","share","01341","24110","2010",0,"E","t"
"426","extractionRate","01341","2413","2010",0,"E","t"
"426","share","01341","2413","2010",0,"E","t"
"426","extractionRate","01341","24230.03","2010",0,"E","t"
"426","share","01341","24230.03","2010",0,"E","t"
"426","extractionRate","01341","F0623","2010",0,"E","t"
"426","share","01341","F0623","2010",0,"E","t"
"426","extractionRate","01342.01","21419.99","2010",0,"E","t"
"426","share","01342.01","21419.99","2010",0,"E","t"
"426","extractionRate","01342.01","21439.9","2010",0,"E","t"
"426","share","01342.01","21439.9","2010",0,"E","t"
"426","extractionRate","01342.01","23670.02","2010",0,"E","t"
"426","share","01342.01","23670.02","2010",0,"E","t"
"426","extractionRate","01342.01","23991.03","2010",0,"E","t"
"426","share","01342.01","23991.03","2010",0,"E","t"
"426","extractionRate","01342.01","2413","2010",0,"E","t"
"426","share","01342.01","2413","2010",0,"E","t"
"426","extractionRate","01342.01","24230.03","2010",0,"E","t"
"426","share","01342.01","24230.03","2010",0,"E","t"
"426","extractionRate","01342.01","F0623","2010",0,"E","t"
"426","share","01342.01","F0623","2010",0,"E","t"
"426","extractionRate","01342.02","F0623","2010",0,"E","t"
"426","share","01342.02","F0623","2010",0,"E","t"
"426","extractionRate","01343","21419.01","2010",0,"E","t"
"426","share","01343","21419.01","2010",0,"E","t"
"426","extractionRate","01343","23670.02","2010",0,"E","t"
"426","share","01343","23670.02","2010",0,"E","t"
"426","extractionRate","01343","23991.03","2010",0,"E","t"
"426","share","01343","23991.03","2010",0,"E","t"
"426","extractionRate","01343","24110","2010",0,"E","t"
"426","share","01343","24110","2010",0,"E","t"
"426","extractionRate","01343","2413","2010",0,"E","t"
"426","share","01343","2413","2010",0,"E","t"
"426","extractionRate","01343","F0623","2010",0,"E","t"
"426","share","01343","F0623","2010",0,"E","t"
"426","extractionRate","01344.01","21439.9","2010",0,"E","t"
"426","share","01344.01","21439.9","2010",0,"E","t"
"426","extractionRate","01344.01","2413","2010",0,"E","t"
"426","share","01344.01","2413","2010",0,"E","t"
"426","extractionRate","01344.01","F0623","2010",0,"E","t"
"426","share","01344.01","F0623","2010",0,"E","t"
"426","extractionRate","01344.02","21419.99","2010",0,"E","t"
"426","share","01344.02","21419.99","2010",0,"E","t"
"426","extractionRate","01344.02","21439.9","2010",0,"E","t"
"426","share","01344.02","21439.9","2010",0,"E","t"
"426","extractionRate","01344.02","23670.02","2010",0,"E","t"
"426","share","01344.02","23670.02","2010",0,"E","t"
"426","extractionRate","01344.02","23991.03","2010",0,"E","t"
"426","share","01344.02","23991.03","2010",0,"E","t"
"426","extractionRate","01344.02","2413","2010",0,"E","t"
"426","share","01344.02","2413","2010",0,"E","t"
"426","extractionRate","01344.02","F0623","2010",0,"E","t"
"426","share","01344.02","F0623","2010",0,"E","t"
"426","extractionRate","01345","21419.99","2010",0,"E","t"
"426","share","01345","21419.99","2010",0,"E","t"
"426","extractionRate","01345","21439.9","2010",0,"E","t"
"426","share","01345","21439.9","2010",0,"E","t"
"426","extractionRate","01345","23670.02","2010",0,"E","t"
"426","share","01345","23670.02","2010",0,"E","t"
"426","extractionRate","01345","23991.03","2010",0,"E","t"
"426","share","01345","23991.03","2010",0,"E","t"
"426","extractionRate","01345","2413","2010",0,"E","t"
"426","share","01345","2413","2010",0,"E","t"
"426","extractionRate","01345","F0623","2010",0,"E","t"
"426","share","01345","F0623","2010",0,"E","t"
"426","extractionRate","01346","21412","2010",0,"E","t"
"426","share","01346","21412","2010",0,"E","t"
"426","extractionRate","01346","21439.07","2010",0,"E","t"
"426","share","01346","21439.07","2010",0,"E","t"
"426","extractionRate","01346","23670.02","2010",0,"E","t"
"426","share","01346","23670.02","2010",0,"E","t"
"426","extractionRate","01346","23991.03","2010",0,"E","t"
"426","share","01346","23991.03","2010",0,"E","t"
"426","extractionRate","01346","24110","2010",0,"E","t"
"426","share","01346","24110","2010",0,"E","t"
"426","extractionRate","01346","2413","2010",0,"E","t"
"426","share","01346","2413","2010",0,"E","t"
"426","extractionRate","01346","F0623","2010",0,"E","t"
"426","share","01346","F0623","2010",0,"E","t"
"426","extractionRate","01349.20","21419.99","2010",0,"E","t"
"426","share","01349.20","21419.99","2010",0,"E","t"
"426","extractionRate","01349.20","21439.9","2010",0,"E","t"
"426","share","01349.20","21439.9","2010",0,"E","t"
"426","extractionRate","01349.20","2413","2010",0,"E","t"
"426","share","01349.20","2413","2010",0,"E","t"
"426","extractionRate","01349.20","F0623","2010",0,"E","t"
"426","share","01349.20","F0623","2010",0,"E","t"
"426","extractionRate","01351.01","21439.9","2010",0,"E","t"
"426","share","01351.01","21439.9","2010",0,"E","t"
"426","extractionRate","01351.01","2413","2010",0,"E","t"
"426","share","01351.01","2413","2010",0,"E","t"
"426","extractionRate","01351.01","F0623","2010",0,"E","t"
"426","share","01351.01","F0623","2010",0,"E","t"
"426","extractionRate","01351.02","21439.9","2010",0,"E","t"
"426","share","01351.02","21439.9","2010",0,"E","t"
"426","extractionRate","01351.02","2413","2010",0,"E","t"
"426","share","01351.02","2413","2010",0,"E","t"
"426","extractionRate","01351.02","F0623","2010",0,"E","t"
"426","share","01351.02","F0623","2010",0,"E","t"
"426","extractionRate","01353.01","21439.9","2010",0,"E","t"
"426","share","01353.01","21439.9","2010",0,"E","t"
"426","extractionRate","01353.01","2413","2010",0,"E","t"
"426","share","01353.01","2413","2010",0,"E","t"
"426","extractionRate","01353.01","F0623","2010",0,"E","t"
"426","share","01353.01","F0623","2010",0,"E","t"
"426","extractionRate","01354","2413","2010",0,"E","t"
"426","share","01354","2413","2010",0,"E","t"
"426","extractionRate","01354","F0623","2010",0,"E","t"
"426","share","01354","F0623","2010",0,"E","t"
"426","extractionRate","01355.02","21439.9","2010",0,"E","t"
"426","share","01355.02","21439.9","2010",0,"E","t"
"426","extractionRate","01355.02","2413","2010",0,"E","t"
"426","share","01355.02","2413","2010",0,"E","t"
"426","extractionRate","01355.90","21439.9","2010",0,"E","t"
"426","share","01355.90","21439.9","2010",0,"E","t"
"426","extractionRate","01355.90","2413","2010",0,"E","t"
"426","share","01355.90","2413","2010",0,"E","t"
"426","extractionRate","01355.90","F0623","2010",0,"E","t"
"426","share","01355.90","F0623","2010",0,"E","t"
"426","extractionRate","01359.90","21419.99","2010",0,"E","t"
"426","share","01359.90","21419.99","2010",0,"E","t"
"426","extractionRate","01359.90","21439.9","2010",0,"E","t"
"426","share","01359.90","21439.9","2010",0,"E","t"
"426","extractionRate","01359.90","23170.04","2010",0,"E","t"
"426","share","01359.90","23170.04","2010",0,"E","t"
"426","extractionRate","01359.90","24110","2010",0,"E","t"
"426","share","01359.90","24110","2010",0,"E","t"
"426","extractionRate","01359.90","2413","2010",0,"E","t"
"426","share","01359.90","2413","2010",0,"E","t"
"426","extractionRate","01359.90","24230.03","2010",0,"E","t"
"426","share","01359.90","24230.03","2010",0,"E","t"
"426","extractionRate","01359.90","F0623","2010",0,"E","t"
"426","share","01359.90","F0623","2010",0,"E","t"
"426","extractionRate","01371","21422","2010",0,"E","t"
"426","share","01371","21422","2010",0,"E","t"
"426","extractionRate","01372","21424","2010",0,"E","t"
"426","share","01372","21424","2010",0,"E","t"
"426","extractionRate","01374","21423","2010",0,"E","t"
"426","share","01374","21423","2010",0,"E","t"
"426","extractionRate","01375","F0235","2010",0,"E","t"
"426","share","01375","F0235","2010",0,"E","t"
"426","extractionRate","01376","21429.02","2010",0,"E","t"
"426","share","01376","21429.02","2010",0,"E","t"
"426","extractionRate","01377","21429.01","2010",0,"E","t"
"426","share","01377","21429.01","2010",0,"E","t"
"426","extractionRate","01379.90","F0235","2010",0,"E","t"
"426","share","01379.90","F0235","2010",0,"E","t"
"426","extractionRate","0141","2161","2010",0,"E","t"
"426","share","0141","2161","2010",0,"E","t"
"426","extractionRate","0141","21910.03","2010",0,"E","t"
"426","share","0141","21910.03","2010",0,"E","t"
"426","extractionRate","0141","21920","2010",0,"E","t"
"426","share","0141","21920","2010",0,"E","t"
"426","extractionRate","0141","23995.01","2010",0,"E","t"
"426","share","0141","23995.01","2010",0,"E","t"
"426","extractionRate","0141","23995.02","2010",0,"E","t"
"426","share","0141","23995.02","2010",0,"E","t"
"426","extractionRate","0141","23999.03","2010",0,"E","t"
"426","share","0141","23999.03","2010",0,"E","t"
"426","extractionRate","0142","21421","2010",0,"E","t"
"426","share","0142","21421","2010",0,"E","t"
"426","extractionRate","0143","2168","2010",0,"E","t"
"426","share","0143","2168","2010",0,"E","t"
"426","extractionRate","0143","21800","2010",0,"E","t"
"426","share","0143","21800","2010",0,"E","t"
"426","extractionRate","0143","21910.15","2010",0,"E","t"
"426","share","0143","21910.15","2010",0,"E","t"
"426","extractionRate","01441","21691.12","2010",0,"E","t"
"426","share","01441","21691.12","2010",0,"E","t"
"426","extractionRate","01441","21910.16","2010",0,"E","t"
"426","share","01441","21910.16","2010",0,"E","t"
"426","extractionRate","01442","21641.02","2010",0,"E","t"
"426","share","01442","21641.02","2010",0,"E","t"
"426","extractionRate","01442","21910.12","2010",0,"E","t"
"426","share","01442","21910.12","2010",0,"E","t"
"426","extractionRate","01442","21920","2010",0,"E","t"
"426","share","01442","21920","2010",0,"E","t"
"426","extractionRate","01442","23995.03","2010",0,"E","t"
"426","share","01442","23995.03","2010",0,"E","t"
"426","extractionRate","01443","21641.01","2010",0,"E","t"
"426","share","01443","21641.01","2010",0,"E","t"
"426","extractionRate","01443","21910.08","2010",0,"E","t"
"426","share","01443","21910.08","2010",0,"E","t"
"426","extractionRate","01443","21920","2010",0,"E","t"
"426","share","01443","21920","2010",0,"E","t"
"426","extractionRate","01444","21691.07","2010",0,"E","t"
"426","share","01444","21691.07","2010",0,"E","t"
"426","extractionRate","01444","21910.11","2010",0,"E","t"
"426","share","01444","21910.11","2010",0,"E","t"
"426","extractionRate","01445","21631.01","2010",0,"E","t"
"426","share","01445","21631.01","2010",0,"E","t"
"426","extractionRate","01445","21910.07","2010",0,"E","t"
"426","share","01445","21910.07","2010",0,"E","t"
"426","extractionRate","01446","21631.02","2010",0,"E","t"
"426","share","01446","21631.02","2010",0,"E","t"
"426","extractionRate","01446","21910.10","2010",0,"E","t"
"426","share","01446","21910.10","2010",0,"E","t"
"426","extractionRate","01447","21691.04","2010",0,"E","t"
"426","share","01447","21691.04","2010",0,"E","t"
"426","extractionRate","01449.01","21691.90","2010",0,"E","t"
"426","share","01449.01","21691.90","2010",0,"E","t"
"426","extractionRate","01449.01","21910.90","2010",0,"E","t"
"426","share","01449.01","21910.90","2010",0,"E","t"
"426","extractionRate","01449.02","21691.13","2010",0,"E","t"
"426","share","01449.02","21691.13","2010",0,"E","t"
"426","extractionRate","01449.02","21910.17","2010",0,"E","t"
"426","share","01449.02","21910.17","2010",0,"E","t"
"426","extractionRate","01449.90","21691.90","2010",0.38,"T","-"
"426","share","01449.90","21691.90","2010",1,"E","-"
"426","extractionRate","01449.90","21910.90","2010",0.5,"T","-"
"426","share","01449.90","21910.90","2010",1,"E","-"
"426","extractionRate","01449.90","21920","2010",0,"E","t"
"426","share","01449.90","21920","2010",0,"E","t"
"426","extractionRate","01450","2167","2010",0,"E","t"
"426","share","01450","2167","2010",0,"E","t"
"426","extractionRate","01450","21910.09","2010",0,"E","t"
"426","share","01450","21910.09","2010",0,"E","t"
"426","extractionRate","01450","F0262","2010",0,"E","t"
"426","share","01450","F0262","2010",0,"E","t"
"426","extractionRate","01460","01492","2010",0,"E","t"
"426","share","01460","01492","2010",0,"E","t"
"426","extractionRate","01460","21429.07","2010",0,"E","t"
"426","share","01460","21429.07","2010",0,"E","t"
"426","extractionRate","01491.01","01491.02","2010",0,"E","t"
"426","share","01491.01","01491.02","2010",0,"E","t"
"426","extractionRate","01491.01","2165","2010",0,"E","t"
"426","share","01491.01","2165","2010",0,"E","t"
"426","extractionRate","01491.02","21691.14","2010",0,"E","t"
"426","share","01491.02","21691.14","2010",0,"E","t"
"426","extractionRate","01491.02","21910.06","2010",0,"E","t"
"426","share","01491.02","21910.06","2010",0,"E","t"
"426","extractionRate","01492","2166","2010",0,"E","t"
"426","share","01492","2166","2010",0,"E","t"
"426","extractionRate","01492","21910.05","2010",0,"E","t"
"426","share","01492","21910.05","2010",0,"E","t"
"426","extractionRate","01499.01","21691.03","2010",0,"E","t"
"426","share","01499.01","21691.03","2010",0,"E","t"
"426","extractionRate","01499.02","21691.05","2010",0,"E","t"
"426","share","01499.02","21691.05","2010",0,"E","t"
"426","extractionRate","01499.04","21691.09","2010",0,"E","t"
"426","share","01499.04","21691.09","2010",0,"E","t"
"426","extractionRate","01499.04","21691.10","2010",0,"E","t"
"426","share","01499.04","21691.10","2010",0,"E","t"
"426","extractionRate","01499.05","01499.06","2010",0,"E","t"
"426","share","01499.05","01499.06","2010",0,"E","t"
"426","extractionRate","01499.05","01929.03","2010",0,"E","t"
"426","share","01499.05","01929.03","2010",0,"E","t"
"426","extractionRate","01499.06","01499.07","2010",0,"E","t"
"426","share","01499.06","01499.07","2010",0,"E","t"
"426","extractionRate","01499.07","21691.11","2010",0,"E","t"
"426","share","01499.07","21691.11","2010",0,"E","t"
"426","extractionRate","01499.07","21910.14","2010",0,"E","t"
"426","share","01499.07","21910.14","2010",0,"E","t"
"426","extractionRate","01510","21313","2010",0,"E","t"
"426","share","01510","21313","2010",0,"E","t"
"426","extractionRate","01510","21392","2010",0,"E","t"
"426","share","01510","21392","2010",0,"E","t"
"426","extractionRate","01510","23220.05","2010",0,"E","t"
"426","share","01510","23220.05","2010",0,"E","t"
"426","extractionRate","01510","23230.01","2010",0,"E","t"
"426","share","01510","23230.01","2010",0,"E","t"
"426","extractionRate","01510","24110","2010",0,"E","t"
"426","share","01510","24110","2010",0,"E","t"
"426","extractionRate","01510","2413","2010",0,"E","t"
"426","share","01510","2413","2010",0,"E","t"
"426","extractionRate","01510","39130.03","2010",0,"E","t"
"426","share","01510","39130.03","2010",0,"E","t"
"426","extractionRate","01520.01","01520.02","2010",0,"E","t"
"426","share","01520.01","01520.02","2010",0,"E","t"
"426","extractionRate","01520.01","23170.01","2010",0,"E","t"
"426","share","01520.01","23170.01","2010",0,"E","t"
"426","extractionRate","01520.01","23220.06","2010",0,"E","t"
"426","share","01520.01","23220.06","2010",0,"E","t"
"426","extractionRate","01520.01","23230.02","2010",0,"E","t"
"426","share","01520.01","23230.02","2010",0,"E","t"
"426","extractionRate","01520.01","24110","2010",0,"E","t"
"426","share","01520.01","24110","2010",0,"E","t"
"426","extractionRate","01520.02","2413","2010",0,"E","t"
"426","share","01520.02","2413","2010",0,"E","t"
"426","extractionRate","01530","01599.20","2010",0,"E","t"
"426","share","01530","01599.20","2010",0,"E","t"
"426","extractionRate","01530","23170.02","2010",0,"E","t"
"426","share","01530","23170.02","2010",0,"E","t"
"426","extractionRate","01530","23220.05","2010",0,"E","t"
"426","share","01530","23220.05","2010",0,"E","t"
"426","extractionRate","01530","2413","2010",0,"E","t"
"426","share","01530","2413","2010",0,"E","t"
"426","extractionRate","01550","01599.20","2010",0,"E","t"
"426","share","01550","01599.20","2010",0,"E","t"
"426","extractionRate","01550","23170.02","2010",0,"E","t"
"426","share","01550","23170.02","2010",0,"E","t"
"426","extractionRate","01599.10","01599.20","2010",0,"E","t"
"426","share","01599.10","01599.20","2010",0,"E","t"
"426","extractionRate","01599.10","23170.02","2010",0,"E","t"
"426","share","01599.10","23170.02","2010",0,"E","t"
"426","extractionRate","01610","23911","2010",0,"E","t"
"426","share","01610","23911","2010",0,"E","t"
"426","extractionRate","01610","23912.01","2010",0,"E","t"
"426","share","01610","23912.01","2010",0,"E","t"
"426","extractionRate","01610","23912.02","2010",0,"E","t"
"426","share","01610","23912.02","2010",0,"E","t"
"426","extractionRate","01620","23913","2010",0.24,"E","t"
"426","extractionRate","01640","23610.01","2010",0,"E","t"
"426","share","01640","23610.01","2010",0,"E","t"
"426","extractionRate","01640","39150.02","2010",0,"E","t"
"426","share","01640","39150.02","2010",0,"E","t"
"426","extractionRate","01691","23912.01","2010",0,"E","t"
"426","share","01691","23912.01","2010",0,"E","t"
"426","extractionRate","01701","23170.03","2010",0,"E","t"
"426","share","01701","23170.03","2010",0,"E","t"
"426","extractionRate","01701","39120.14","2010",0,"E","t"
"426","share","01701","39120.14","2010",0,"E","t"
"426","extractionRate","01702","23170.03","2010",0,"E","t"
"426","share","01702","23170.03","2010",0,"E","t"
"426","extractionRate","01702","39120.14","2010",0,"E","t"
"426","share","01702","39120.14","2010",0,"E","t"
"426","extractionRate","01703","23170.03","2010",0,"E","t"
"426","share","01703","23170.03","2010",0,"E","t"
"426","extractionRate","01703","39120.14","2010",0,"E","t"
"426","share","01703","39120.14","2010",0,"E","t"
"426","extractionRate","01704","23170.03","2010",0,"E","t"
"426","share","01704","23170.03","2010",0,"E","t"
"426","extractionRate","01704","39120.14","2010",0,"E","t"
"426","share","01704","39120.14","2010",0,"E","t"
"426","extractionRate","01705","23170.03","2010",0,"E","t"
"426","share","01705","23170.03","2010",0,"E","t"
"426","extractionRate","01705","39120.14","2010",0,"E","t"
"426","share","01705","39120.14","2010",0,"E","t"
"426","extractionRate","01707","23170.03","2010",0,"E","t"
"426","share","01707","23170.03","2010",0,"E","t"
"426","extractionRate","01707","39120.14","2010",0,"E","t"
"426","share","01707","39120.14","2010",0,"E","t"
"426","extractionRate","01707","F0472","2010",0,"E","t"
"426","share","01707","F0472","2010",0,"E","t"
"426","extractionRate","01709.01","23170.03","2010",0,"E","t"
"426","share","01709.01","23170.03","2010",0,"E","t"
"426","extractionRate","01709.01","39120.14","2010",0,"E","t"
"426","share","01709.01","39120.14","2010",0,"E","t"
"426","extractionRate","01709.90","23170.03","2010",0,"E","t"
"426","share","01709.90","23170.03","2010",0,"E","t"
"426","extractionRate","01709.90","39120.14","2010",0,"E","t"
"426","share","01709.90","39120.14","2010",0,"E","t"
"426","extractionRate","01801","2351f","2010",0,"E","t"
"426","share","01801","2351f","2010",0,"E","t"
"426","extractionRate","01801","23540","2010",0,"E","t"
"426","share","01801","23540","2010",0,"E","t"
"426","extractionRate","01801","24110","2010",0,"E","t"
"426","share","01801","24110","2010",0,"E","t"
"426","extractionRate","01801","2413","2010",0,"E","t"
"426","share","01801","2413","2010",0,"E","t"
"426","extractionRate","01801","39140.01","2010",0,"E","t"
"426","share","01801","39140.01","2010",0,"E","t"
"426","extractionRate","01802","23210.04","2010",0,"E","t"
"426","share","01802","23210.04","2010",0,"E","t"
"426","extractionRate","01802","23511.02","2010",0,"E","t"
"426","share","01802","23511.02","2010",0,"E","t"
"426","extractionRate","01802","2351f","2010",0,"E","t"
"426","share","01802","2351f","2010",0,"E","t"
"426","extractionRate","01802","23540","2010",0,"E","t"
"426","share","01802","23540","2010",0,"E","t"
"426","extractionRate","01802","24110","2010",0,"E","t"
"426","share","01802","24110","2010",0,"E","t"
"426","extractionRate","01802","2413","2010",0,"E","t"
"426","share","01802","2413","2010",0,"E","t"
